6.378801942768462e-05,-0.000277318736684043,0.03644824193398697,0.010191046129258722,0.012756193155299423,
-4.251691880046979,-0.07205671754193144,-0.08891041769164162,-0.03509589921108388,2.3288126522989026,
-8.248270907963366,-0.5786287420828086,-0.1032660528625833,0.03590386004729617,9.8883137282976,
-11.979925479256249,-1.1758296597848685,0.01016393716412234,0.08124608857943953,45.8684933056052,
-14.390106154544993,-3.5658561844726933,-0.03991655851748933,-0.016362353980782805,69.78800410314871,
-15.710755994228009,-6.87448520976346,-0.05816050072142042,0.02124313453977574,47.99835109505789,
--. 
-16.576998506411165,-7.82395309457013,0.0012653654227002401,-0.0007371861377894413,0.8530868055228888,
__. 
-0.1893573244351146,-0.6378459435918464,-0.00018254091024610917,-0.0043155453152768156,-2.7089647127823238,
